"types"	"counts"
"974"	"ARPP21"	3
"975"	"ARR3"	3
"976"	"ARRB1"	15
"977"	"ARRDC1"	5
"978"	"ARRDC2"	2
"979"	"ARRDC3"	1
"980"	"ARRDC4"	3
"981"	"ARRDC5"	3
"982"	"ARSB"	2
"983"	"ARSD"	18
"984"	"ARSE"	18
"985"	"ARSF"	18
"986"	"ARSG"	2
"987"	"ARSH"	18
"988"	"ARSI"	1
"989"	"ARSK"	1
"990"	"ART1"	2
"991"	"ART3"	3
"992"	"ART4"	4
"993"	"ART5"	2
"994"	"ARTN"	3
"995"	"ARV1"	4
"996"	"ARVCF"	5
"997"	"ARX"	13
"998"	"ASAH1"	10
"999"	"ASAH2"	2
"1000"	"ASAH2B"	3
"1001"	"ASAP1"	31
"1002"	"ASAP1-IT1"	31
"1003"	"ASAP2"	1
"1004"	"ASB1"	6
"1005"	"ASB10"	7
"1006"	"ASB11"	14
"1007"	"ASB12"	5
"1008"	"ASB13"	1
"1009"	"ASB14"	2
"1010"	"ASB15"	4
"1011"	"ASB16"	1
"1012"	"ASB17"	2
"1013"	"ASB18"	7
"1014"	"ASB2"	6
"1015"	"ASB3"	2
"1016"	"ASB4"	15
"1017"	"ASB5"	5
"1018"	"ASB6"	5
"1019"	"ASB7"	3
"1020"	"ASB8"	2
"1021"	"ASB9"	14
"1022"	"ASB9P1"	4
"1023"	"ASCC1"	3
"1024"	"ASCC2"	3
"1025"	"ASCC3"	3
"1026"	"ASCL1"	1
"1027"	"ASCL2"	2
"1028"	"ASCL3"	1
"1029"	"ASCL4"	1
"1030"	"ASF1A"	3
"1031"	"ASF1B"	5
"1032"	"ASH1L"	5
"1033"	"ASH2L"	30
"1034"	"ASIC1"	1
"1035"	"ASIC2"	1
"1036"	"ASIC4"	5
"1037"	"ASIC5"	4
"1038"	"ASIP"	11
"1039"	"ASL"	5
"1040"	"ASMT"	18
"1041"	"ASMTL"	18
"1042"	"ASMTL-AS1"	18
"1043"	"ASNA1"	5
"1044"	"ASNS"	16
"1045"	"ASNSD1"	8
"1046"	"ASPDH"	1
"1047"	"ASPG"	8
"1048"	"ASPH"	11
"1049"	"ASPHD1"	2
"1050"	"ASPHD2"	3
"1051"	"ASPM"	4
"1052"	"ASPN"	6
"1053"	"ASPRV1"	2
"1054"	"ASPSCR1"	3
"1055"	"ASRGL1"	7
"1056"	"ASS1"	6
"1057"	"ASTE1"	15
"1058"	"ASTL"	2
"1059"	"ASTN1"	4
"1060"	"ASTN2"	6
"1061"	"ASUN"	6
"1062"	"ASXL1"	8
"1063"	"ASXL2"	2
"1064"	"ASXL3"	6
"1065"	"ASZ1"	3
"1066"	"ATAD1"	1
"1067"	"ATAD2"	26
"1068"	"ATAD2B"	2
"1069"	"ATAD3A"	2
"1070"	"ATAD3B"	2
"1071"	"ATAD3C"	2
"1072"	"ATAT1"	5
"1073"	"ATCAY"	4
"1074"	"ATE1"	2
"1075"	"ATF1"	1
"1076"	"ATF2"	13
"1077"	"ATF3"	3
"1078"	"ATF5"	1
"1079"	"ATF6"	5
"1080"	"ATF6B"	5
"1081"	"ATF7"	1
"1082"	"ATF7IP"	4
"1083"	"ATF7IP2"	1
"1084"	"ATG10"	2
"1085"	"ATG12"	2
"1086"	"ATG13"	8
"1087"	"ATG14"	6
"1088"	"ATG16L1"	3
"1089"	"ATG16L2"	19
"1090"	"ATG2A"	12
"1091"	"ATG2B"	6
"1092"	"ATG3"	10
"1093"	"ATG4A"	5
"1094"	"ATG4B"	7
"1095"	"ATG4C"	1
"1096"	"ATG4D"	5
"1097"	"ATG5"	3
"1098"	"ATG7"	3
"1099"	"ATG9A"	5
"1100"	"ATG9B"	7
"1101"	"ATHL1"	3
"1102"	"ATIC"	5
"1103"	"ATL1"	5
"1104"	"ATL2"	4
"1105"	"ATL3"	5
"1106"	"ATM"	6
"1107"	"ATMIN"	1
"1108"	"ATN1"	7
"1109"	"ATOH1"	1
"1110"	"ATOH7"	2
"1111"	"ATOH8"	1
"1112"	"ATOX1"	1
"1113"	"ATP10A"	3
"1114"	"ATP10B"	1
"1115"	"ATP10D"	2
"1116"	"ATP11A"	10
"1117"	"ATP11B"	59
"1118"	"ATP11C"	7
"1119"	"ATP12A"	2
"1120"	"ATP13A1"	1
"1121"	"ATP13A2"	1
"1122"	"ATP13A3"	53
"1123"	"ATP13A4"	53
"1124"	"ATP13A5"	53
"1125"	"ATP1A1"	9
"1126"	"ATP1A1OS"	9
"1127"	"ATP1A2"	7
"1128"	"ATP1A4"	7
"1129"	"ATP1B1"	4
"1130"	"ATP1B2"	2
"1131"	"ATP1B3"	32
"1132"	"ATP1B4"	7
"1133"	"ATP2A1"	3
"1134"	"ATP2A2"	1
"1135"	"ATP2B1"	1
"1136"	"ATP2B2"	2
"1137"	"ATP2B3"	10
"1138"	"ATP2B4"	4
"1139"	"ATP2C1"	15
"1140"	"ATP2C2"	2
"1141"	"ATP4A"	4
"1142"	"ATP4B"	9
"1143"	"ATP5A1"	6
"1144"	"ATP5B"	2
"1145"	"ATP5D"	3
"1146"	"ATP5EP2"	2
"1147"	"ATP5F1"	4
"1148"	"ATP5G1"	2
"1149"	"ATP5G2"	1
"1150"	"ATP5G3"	13
"1151"	"ATP5H"	1
"1152"	"ATP5I"	9
"1153"	"ATP5J2"	19
"1154"	"ATP5J2-PTCD1"	19
"1155"	"ATP5L"	5
"1156"	"ATP5O"	2
"1157"	"ATP5S"	5
"1158"	"ATP6AP1"	10
"1159"	"ATP6AP1L"	1
"1160"	"ATP6AP2"	13
"1161"	"ATP6V0A1"	2
"1162"	"ATP6V0A2"	2
"1163"	"ATP6V0A4"	7
"1164"	"ATP6V0B"	3
"1165"	"ATP6V0C"	1
"1166"	"ATP6V0CP3"	6
"1167"	"ATP6V0D1"	3
"1168"	"ATP6V0D2"	12
"1169"	"ATP6V0E1"	1
"1170"	"ATP6V0E2"	7
"1171"	"ATP6V1A"	10
"1172"	"ATP6V1B1"	2
"1173"	"ATP6V1B2"	10
"1174"	"ATP6V1C1"	17
"1175"	"ATP6V1C2"	1
"1176"	"ATP6V1D"	5
"1177"	"ATP6V1E1"	8
"1178"	"ATP6V1E2"	3
"1179"	"ATP6V1F"	4
"1180"	"ATP6V1G1"	6
"1181"	"ATP6V1G2"	5
"1182"	"ATP6V1G2-DDX39B"	5
"1183"	"ATP6V1G3"	4
"1184"	"ATP6V1H"	12
"1185"	"ATP7A"	2
"1186"	"ATP7B"	3
"1187"	"ATP8A1"	2
"1188"	"ATP8A2"	2
"1189"	"ATP8B1"	11
"1190"	"ATP8B2"	5
"1191"	"ATP8B3"	3
"1192"	"ATP8B5P"	17
"1193"	"ATP9A"	1
"1194"	"ATP9B"	17
"1195"	"ATPAF1"	2
"1196"	"ATPAF1-AS1"	2
"1197"	"ATPAF2"	1
"1198"	"ATR"	35
"1199"	"ATRAID"	2
"1200"	"ATRIP"	2
"1201"	"ATRN"	1
"1202"	"ATRNL1"	2
"1203"	"ATRX"	2
"1204"	"ATXN1"	3
"1205"	"ATXN1L"	3
"1206"	"ATXN2"	1
"1207"	"ATXN2L"	3
"1208"	"ATXN3"	7
"1209"	"ATXN3L"	14
"1210"	"ATXN7"	3
"1211"	"ATXN7L1"	11
"1212"	"ATXN7L2"	2
"1213"	"ATXN7L3"	1
"1214"	"ATXN7L3B"	1
"1215"	"ATXN8OS"	6
"1216"	"AUH"	5
"1217"	"AUP1"	2
"1218"	"AURKAIP1"	2
"1219"	"AURKAPS1"	3
"1220"	"AURKC"	3
"1221"	"AUTS2"	7
"1222"	"AVEN"	1
"1223"	"AVIL"	2
"1224"	"AVL9"	4
"1225"	"AVP"	1
"1226"	"AVPR1A"	4
"1227"	"AVPR1B"	4
"1228"	"AVPR2"	10
"1229"	"AWAT1"	3
"1230"	"AWAT2"	3
"1231"	"AXDND1"	4
"1232"	"AXIN1"	1
"1233"	"AXIN2"	2
"1234"	"AZGP1"	19
"1235"	"AZGP1P1"	19
"1236"	"AZI1"	2
"1237"	"AZI2"	4
"1238"	"AZIN1"	17
"1239"	"AZU1"	3
"1240"	"B2M"	2
"1241"	"B3GALNT1"	45
"1242"	"B3GALNT2"	3
"1243"	"B3GALT1"	5
"1244"	"B3GALT2"	5
"1245"	"B3GALT4"	3
"1246"	"B3GALT5"	1
"1247"	"B3GALT6"	2
"1248"	"B3GALTL"	1
"1249"	"B3GAT1"	5
"1250"	"B3GAT2"	2
"1251"	"B3GAT3"	7
"1252"	"B3GNT1"	18
"1253"	"B3GNT2"	6
"1254"	"B3GNT3"	2
"1255"	"B3GNT5"	60
"1256"	"B3GNT6"	17
"1257"	"B3GNT7"	3
"1258"	"B3GNT9"	3
"1259"	"B3GNTL1"	2
"1260"	"B4GALNT1"	2
"1261"	"B4GALNT2"	2
"1262"	"B4GALNT3"	12
"1263"	"B4GALNT4"	3
"1264"	"B4GALT1"	11
"1265"	"B4GALT2"	3
"1266"	"B4GALT3"	6
"1267"	"B4GALT4"	10
"1268"	"B4GALT5"	1
"1269"	"B4GALT6"	3
"1270"	"B4GALT7"	1
"1271"	"B7H6"	2
"1272"	"B9D1"	2
"1273"	"BAALC"	17
"1274"	"BAAT"	4
"1275"	"BABAM1"	1
"1276"	"BACE1"	4
"1277"	"BACE1-AS"	4
"1278"	"BACE2"	1
"1279"	"BACH2"	2
"1280"	"BAD"	7
"1281"	"BAG1"	11
"1282"	"BAG2"	8
"1283"	"BAG3"	3
"1284"	"BAG4"	33
"1285"	"BAG5"	6
"1286"	"BAG6"	5
"1287"	"BAGE"	8
"1288"	"BAGE2"	8
"1289"	"BAGE3"	8
"1290"	"BAGE4"	8
"1291"	"BAGE5"	8
"1292"	"BAHCC1"	3
"1293"	"BAI1"	33
"1294"	"BAI2"	2
"1295"	"BAI3"	4
"1296"	"BAIAP2"	2
"1297"	"BAIAP2L1"	16
"1298"	"BAIAP3"	1
"1299"	"BAK1"	3
"1300"	"BAMBI"	2
"1301"	"BANF1"	16
"1302"	"BANF2"	1
"1303"	"BANP"	4
"1304"	"BAP1"	3
"1305"	"BARD1"	5
"1306"	"BARHL1"	5
"1307"	"BARHL2"	1
"1308"	"BARX1"	6
"1309"	"BARX2"	5
"1310"	"BASP1"	17
"1311"	"BASP1P1"	1
"1312"	"BATF"	3
"1313"	"BATF2"	12
"1314"	"BATF3"	3
"1315"	"BAX"	1
"1316"	"BAZ1A"	4
"1317"	"BAZ1B"	5
"1318"	"BAZ2A"	2
"1319"	"BAZ2B"	1
"1320"	"BBIP1"	2
"1321"	"BBOX1"	3
"1322"	"BBS1"	19
"1323"	"BBS12"	2
"1324"	"BBS2"	2
"1325"	"BBS5"	6
"1326"	"BBS7"	1
"1327"	"BBS9"	4
"1328"	"BBX"	7
"1329"	"BCAM"	3
"1330"	"BCAN"	5
"1331"	"BCAP29"	10
"1332"	"BCAP31"	10
"1333"	"BCAR1"	1
"1334"	"BCAR3"	1
"1335"	"BCAR4"	1
"1336"	"BCAS1"	1
"1337"	"BCAS2"	9
"1338"	"BCAS3"	1
"1339"	"BCAS4"	1
"1340"	"BCAT1"	5
"1341"	"BCAT2"	1
"1342"	"BCCIP"	2
"1343"	"BCDIN3D"	1
"1344"	"BCHE"	49
"1345"	"BCKDHB"	2
"1346"	"BCKDK"	1
"1347"	"BCL10"	1
"1348"	"BCL11A"	4
"1349"	"BCL11B"	9
"1350"	"BCL2"	13
"1351"	"BCL2A1"	3
"1352"	"BCL2L1"	13
"1353"	"BCL2L10"	1
"1354"	"BCL2L11"	1
"1355"	"BCL2L12"	1
"1356"	"BCL2L13"	7
"1357"	"BCL2L14"	6
"1358"	"BCL2L15"	9
"1359"	"BCL2L2"	3
"1360"	"BCL2L2-PABPN1"	3
"1361"	"BCL3"	3
"1362"	"BCL6"	54
"1363"	"BCL7B"	5
"1364"	"BCL7C"	1
"1365"	"BCL9"	6
"1366"	"BCL9L"	3
"1367"	"BCLAF1"	4
"1368"	"BCMO1"	1
"1369"	"BCO2"	6
"1370"	"BCOR"	13
"1371"	"BCORL1"	6
"1372"	"BCR"	4
"1373"	"BCRP2"	5
"1374"	"BCRP3"	4
"1375"	"BCS1L"	5
"1376"	"BCYRN1"	3
"1377"	"BDAG1"	4
"1378"	"BDH1"	53
"1379"	"BDKRB1"	6
"1380"	"BDKRB2"	6
"1381"	"BDNF"	2
"1382"	"BDNF-AS1"	2
"1383"	"BDP1"	2
"1384"	"BEAN1"	3
"1385"	"BECN1"	1
"1386"	"BEGAIN"	9
"1387"	"BEND2"	12
"1388"	"BEND3"	3
"1389"	"BEND4"	3
"1390"	"BEND5"	2
"1391"	"BEND6"	7
"1392"	"BEND7"	2
"1393"	"BEST1"	3
"1394"	"BEST2"	5
"1395"	"BEST3"	15
"1396"	"BEST4"	2
"1397"	"BET1"	18
"1398"	"BET1L"	3
"1399"	"BET3L"	3
"1400"	"BEX1"	5
"1401"	"BEX2"	5
"1402"	"BEX4"	5
"1403"	"BEX5"	5
"1404"	"BFAR"	1
"1405"	"BFSP1"	1
"1406"	"BFSP2"	20
"1407"	"BGLAP"	5
"1408"	"BGN"	10
"1409"	"BHLHA15"	16
"1410"	"BHLHB9"	5
"1411"	"BHLHE22"	12
"1412"	"BHLHE40"	4
"1413"	"BHLHE41"	5
"1414"	"BHMT"	1
"1415"	"BHMT2"	1
"1416"	"BICC1"	2
"1417"	"BICD1"	7
"1418"	"BICD2"	6
"1419"	"BID"	7
"1420"	"BIN2"	1
"1421"	"BIN3"	10
"1422"	"BIRC2"	24
"1423"	"BIRC3"	24
"1424"	"BIRC5"	1
"1425"	"BIRC6"	2
"1426"	"BIRC8"	1
"1427"	"BIVM"	4
"1428"	"BIVM-ERCC5"	4
"1429"	"BLCAP"	3
"1430"	"BLID"	4
"1431"	"BLK"	11
"1432"	"BLM"	2
"1433"	"BLOC1S1"	2
"1434"	"BLOC1S1-RDH5"	2
"1435"	"BLOC1S2"	1
"1436"	"BLOC1S3"	1
"1437"	"BLOC1S6"	1
"1438"	"BLVRA"	4
"1439"	"BLVRB"	4
"1440"	"BLZF1"	4
"1441"	"BMI1"	2
"1442"	"BMP1"	9
"1443"	"BMP10"	2
"1444"	"BMP15"	14
"1445"	"BMP2"	3
"1446"	"BMP2K"	3
"1447"	"BMP3"	3
"1448"	"BMP4"	3
"1449"	"BMP5"	11
"1450"	"BMP6"	4
"1451"	"BMP7"	1
"1452"	"BMP8A"	5
"1453"	"BMP8B"	6
"1454"	"BMPER"	2
"1455"	"BMPR1B"	1
"1456"	"BMPR2"	9
"1457"	"BMS1"	2
"1458"	"BMS1P1"	2
"1459"	"BMS1P4"	2
"1460"	"BMS1P5"	2
"1461"	"BMX"	14
"1462"	"BNC1"	2
"1463"	"BNC2"	10
"1464"	"BNIP1"	1
"1465"	"BNIP3"	2
"1466"	"BNIP3L"	9
"1467"	"BNIPL"	7
"1468"	"BOC"	10
"1469"	"BOD1"	2
"1470"	"BOD1L1"	4
"1471"	"BOD1P"	10
"1472"	"BOK"	7
"1473"	"BOK-AS1"	7
"1474"	"BOLA1"	6
"1475"	"BOLA2"	2
"1476"	"BOLA2B"	2
"1477"	"BOLA3"	2
"1478"	"BOLA3-AS1"	2
"1479"	"BOLL"	7
"1480"	"BOP1"	31
"1481"	"BORA"	12
"1482"	"BPESC1"	31
"1483"	"BPGM"	6
"1484"	"BPHL"	3
"1485"	"BPI"	2
"1486"	"BPIFA1"	13
"1487"	"BPIFA2"	12
"1488"	"BPIFA3"	13
"1489"	"BPIFA4P"	12
"1490"	"BPIFB1"	13
"1491"	"BPIFB2"	13
"1492"	"BPIFB3"	12
"1493"	"BPIFB4"	12
"1494"	"BPIFB6"	12
"1495"	"BPIFC"	1
"1496"	"BPNT1"	3
"1497"	"BPTF"	2
"1498"	"BRAF"	5
"1499"	"BRAP"	1
"1500"	"BRAT1"	8
"1501"	"BRCA1"	2
"1502"	"BRCA2"	1
"1503"	"BRCC3"	10
"1504"	"BRD2"	3
"1505"	"BRD3"	5
"1506"	"BRD4"	4
"1507"	"BRD7"	3
"1508"	"BRD7P3"	3
"1509"	"BRD8"	1
"1510"	"BRD9"	26
"1511"	"BRDT"	1
"1512"	"BRE"	2
"1513"	"BREA2"	32
"1514"	"BRF1"	9
"1515"	"BRF2"	27
"1516"	"BRI3"	16
"1517"	"BRI3BP"	2
"1518"	"BRICD5"	1
"1519"	"BRIP1"	1
"1520"	"BRIX1"	15
"1521"	"BRK1"	3
"1522"	"BRMS1"	18
"1523"	"BRMS1L"	6
"1524"	"BROX"	4
"1525"	"BRP44"	5
"1526"	"BRPF1"	3
"1527"	"BRPF3"	2
"1528"	"BRS3"	7
"1529"	"BRSK1"	2
"1530"	"BRSK2"	2
"1531"	"BRWD1"	1
"1532"	"BRWD1-IT2"	1
"1533"	"BRWD3"	2
"1534"	"BSCL2"	6
"1535"	"BSDC1"	1
"1536"	"BSG"	3
"1537"	"BSN"	2
"1538"	"BSN-AS2"	2
"1539"	"BSND"	1
"1540"	"BSPH1"	2
"1541"	"BSPRY"	6
"1542"	"BST1"	3
"1543"	"BST2"	1
"1544"	"BSX"	4
"1545"	"BTBD1"	2
"1546"	"BTBD10"	3
"1547"	"BTBD11"	1
"1548"	"BTBD16"	2
"1549"	"BTBD17"	1
"1550"	"BTBD18"	3
"1551"	"BTBD19"	2
"1552"	"BTBD2"	3
"1553"	"BTBD3"	5
"1554"	"BTBD6"	9
"1555"	"BTBD7"	6
"1556"	"BTBD8"	1
"1557"	"BTBD9"	2
"1558"	"BTC"	1
"1559"	"BTD"	4
"1560"	"BTF3"	2
"1561"	"BTF3L4"	1
"1562"	"BTF3P11"	10
"1563"	"BTG1"	1
"1564"	"BTG2"	4
"1565"	"BTG3"	8
"1566"	"BTG4"	7
"1567"	"BTK"	5
"1568"	"BTLA"	10
"1569"	"BTN1A1"	2
"1570"	"BTN2A1"	2
"1571"	"BTN2A2"	2
"1572"	"BTN2A3P"	2
"1573"	"BTN3A1"	2
"1574"	"BTN3A2"	2
"1575"	"BTN3A3"	2
"1576"	"BTNL2"	5
"1577"	"BTNL3"	3
"1578"	"BTNL8"	2
"1579"	"BTNL9"	3
"1580"	"BUB1"	1
"1581"	"BUB3"	2
"1582"	"BUD13"	5
"1583"	"BUD31"	19
"1584"	"BVES"	3
"1585"	"BVES-AS1"	4
"1586"	"BYSL"	5
"1587"	"BZRAP1"	2
"1588"	"BZW1"	9
"1589"	"BZW2"	7
"1590"	"C10ORF10"	3
"1591"	"C10ORF103"	2
"1592"	"C10ORF105"	2
"1593"	"C10ORF107"	2
"1594"	"C10ORF11"	2
"1595"	"C10ORF113"	1
"1596"	"C10ORF114"	1
"1597"	"C10ORF118"	2
"1598"	"C10ORF120"	2
"1599"	"C10ORF122"	2
"1600"	"C10ORF128"	3
"1601"	"C10ORF136"	4
"1602"	"C10ORF137"	2
"1603"	"C10ORF25"	3
"1604"	"C10ORF35"	2
"1605"	"C10ORF40"	2
"1606"	"C10ORF53"	4
"1607"	"C10ORF54"	2
"1608"	"C10ORF55"	2
"1609"	"C10ORF67"	2
"1610"	"C10ORF68"	2
"1611"	"C10ORF71"	3
"1612"	"C10ORF82"	2
"1613"	"C10ORF88"	2
"1614"	"C10ORF90"	2
"1615"	"C10ORF91"	2
"1616"	"C11ORF1"	7
"1617"	"C11ORF16"	1
"1618"	"C11ORF21"	2
"1619"	"C11ORF24"	22
"1620"	"C11ORF30"	18
"1621"	"C11ORF31"	3
"1622"	"C11ORF34"	6
"1623"	"C11ORF35"	3
"1624"	"C11ORF36"	2
"1625"	"C11ORF40"	2
"1626"	"C11ORF42"	1
"1627"	"C11ORF45"	5
"1628"	"C11ORF48"	6
"1629"	"C11ORF49"	6
"1630"	"C11ORF52"	7
"1631"	"C11ORF53"	7
"1632"	"C11ORF54"	11
"1633"	"C11ORF57"	6
"1634"	"C11ORF58"	2
"1635"	"C11ORF63"	4
"1636"	"C11ORF65"	6
"1637"	"C11ORF67"	17
"1638"	"C11ORF68"	17
"1639"	"C11ORF70"	24
"1640"	"C11ORF71"	5
"1641"	"C11ORF73"	11
"1642"	"C11ORF74"	7
"1643"	"C11ORF80"	21
"1644"	"C11ORF82"	12
"1645"	"C11ORF83"	6
"1646"	"C11ORF84"	7
"1647"	"C11ORF85"	12
"1648"	"C11ORF86"	20
"1649"	"C11ORF87"	6
"1650"	"C11ORF88"	7
"1651"	"C11ORF91"	5
"1652"	"C11ORF92"	7
"1653"	"C11ORF93"	7
"1654"	"C11ORF94"	9
"1655"	"C11ORF95"	7
"1656"	"C11ORF96"	8
"1657"	"C12ORF10"	2
"1658"	"C12ORF23"	1
"1659"	"C12ORF29"	1
"1660"	"C12ORF33"	7
"1661"	"C12ORF36"	3
"1662"	"C12ORF37"	1
"1663"	"C12ORF39"	4
"1664"	"C12ORF4"	9
"1665"	"C12ORF44"	1
"1666"	"C12ORF49"	1
"1667"	"C12ORF5"	8
"1668"	"C12ORF50"	1
"1669"	"C12ORF53"	7
"1670"	"C12ORF54"	2
"1671"	"C12ORF56"	9
"1672"	"C12ORF57"	7
"1673"	"C12ORF59"	7
"1674"	"C12ORF60"	4
"1675"	"C12ORF61"	3
"1676"	"C12ORF62"	1
"1677"	"C12ORF65"	1
"1678"	"C12ORF66"	8
"1679"	"C12ORF68"	2
"1680"	"C12ORF71"	6
"1681"	"C12ORF76"	1
"1682"	"C12ORF77"	5
"1683"	"C13ORF15"	3
"1684"	"C13ORF35"	10
"1685"	"C14ORF1"	3
"1686"	"C14ORF105"	4
"1687"	"C14ORF109"	6
"1688"	"C14ORF119"	4
"1689"	"C14ORF126"	3
"1690"	"C14ORF132"	7
"1691"	"C14ORF133"	4
"1692"	"C14ORF142"	6
"1693"	"C14ORF159"	6
"1694"	"C14ORF162"	4
"1695"	"C14ORF165"	4
"1696"	"C14ORF166"	5
"1697"	"C14ORF166B"	3
"1698"	"C14ORF167"	4
"1699"	"C14ORF169"	3
"1700"	"C14ORF176"	7
"1701"	"C14ORF177"	8
"1702"	"C14ORF178"	3
"1703"	"C14ORF180"	7
"1704"	"C14ORF182"	7
"1705"	"C14ORF183"	6
"1706"	"C14ORF2"	7
"1707"	"C14ORF23"	3
"1708"	"C14ORF28"	4
"1709"	"C14ORF37"	4
"1710"	"C14ORF38"	5
"1711"	"C14ORF39"	5
"1712"	"C14ORF55"	2
"1713"	"C14ORF64"	6
"1714"	"C14ORF79"	8
"1715"	"C14ORF80"	9
"1716"	"C14ORF93"	4
"1717"	"C15ORF26"	3
"1718"	"C15ORF32"	3
"1719"	"C15ORF37"	3
"1720"	"C15ORF38"	2
"1721"	"C15ORF38-AP3S2"	2
"1722"	"C15ORF40"	2
"1723"	"C15ORF43"	1
"1724"	"C15ORF48"	1
"1725"	"C15ORF5"	1
"1726"	"C15ORF61"	1
"1727"	"C16ORF11"	1
"1728"	"C16ORF13"	1
"1729"	"C16ORF3"	5
"1730"	"C16ORF45"	1
"1731"	"C16ORF46"	1
"1732"	"C16ORF5"	1
"1733"	"C16ORF52"	2
"1734"	"C16ORF54"	2
"1735"	"C16ORF55"	5
"1736"	"C16ORF59"	1
"1737"	"C16ORF61"	1
"1738"	"C16ORF62"	1
"1739"	"C16ORF7"	5
"1740"	"C16ORF70"	3
"1741"	"C16ORF71"	1
"1742"	"C16ORF72"	1
"1743"	"C16ORF74"	2
"1744"	"C16ORF78"	3
"1745"	"C16ORF80"	2
"1746"	"C16ORF82"	2
"1747"	"C16ORF86"	3
"1748"	"C16ORF87"	4
"1749"	"C16ORF89"	3
"1750"	"C16ORF90"	1
"1751"	"C16ORF91"	1
"1752"	"C16ORF92"	2
"1753"	"C16ORF93"	2
"1754"	"C16ORF95"	3
"1755"	"C16ORF96"	1
"1756"	"C17ORF103"	3
"1757"	"C17ORF104"	1
"1758"	"C17ORF105"	2
"1759"	"C17ORF108"	3
"1760"	"C17ORF109"	2
"1761"	"C17ORF110"	2
"1762"	"C17ORF39"	1
"1763"	"C17ORF47"	2
"1764"	"C17ORF51"	1
"1765"	"C17ORF53"	1
"1766"	"C17ORF58"	2
"1767"	"C17ORF61-PLSCR3"	1
"1768"	"C17ORF62"	2
"1769"	"C17ORF64"	1
"1770"	"C17ORF65"	1
"1771"	"C17ORF67"	3
"1772"	"C17ORF69"	1
"1773"	"C17ORF70"	3
"1774"	"C17ORF72"	2
"1775"	"C17ORF74"	1
"1776"	"C17ORF75"	1
"1777"	"C17ORF76-AS1"	2
"1778"	"C17ORF77"	1
"1779"	"C17ORF78"	1
"1780"	"C17ORF80"	2
"1781"	"C17ORF82"	3
"1782"	"C17ORF89"	2
"1783"	"C17ORF96"	2
"1784"	"C17ORF98"	2
"1785"	"C17ORF99"	1
"1786"	"C18ORF21"	5
"1787"	"C18ORF25"	7
"1788"	"C18ORF26"	9
"1789"	"C18ORF32"	6
"1790"	"C18ORF42"	10
"1791"	"C18ORF54"	9
"1792"	"C18ORF56"	17
"1793"	"C18ORF63"	17
"1794"	"C18ORF8"	9
"1795"	"C19ORF10"	3
"1796"	"C19ORF12"	5
"1797"	"C19ORF18"	3
"1798"	"C19ORF21"	3
"1799"	"C19ORF24"	3
"1800"	"C19ORF25"	3
"1801"	"C19ORF26"	3
"1802"	"C19ORF29-AS1"	4
"1803"	"C19ORF33"	4
"1804"	"C19ORF35"	3
"1805"	"C19ORF38"	5
"1806"	"C19ORF40"	5
"1807"	"C19ORF42"	2
"1808"	"C19ORF43"	5
"1809"	"C19ORF44"	3
"1810"	"C19ORF45"	2
"1811"	"C19ORF47"	4
"1812"	"C19ORF48"	1
"1813"	"C19ORF52"	6
"1814"	"C19ORF53"	6
"1815"	"C19ORF54"	2
"1816"	"C19ORF55"	4
"1817"	"C19ORF57"	5
"1818"	"C19ORF59"	2
"1819"	"C19ORF60"	2
"1820"	"C19ORF63"	1
"1821"	"C19ORF66"	5
"1822"	"C19ORF70"	3
"1823"	"C19ORF71"	3
"1824"	"C19ORF73"	2
"1825"	"C19ORF76"	1
"1826"	"C19ORF77"	2
"1827"	"C19ORF79"	2
"1828"	"C19ORF80"	6
"1829"	"C19ORF81"	1
"1830"	"C1D"	3
"1831"	"C1GALT1"	6
"1832"	"C1GALT1C1"	7
"1833"	"C1ORF100"	4
"1834"	"C1ORF101"	4
"1835"	"C1ORF105"	4
"1836"	"C1ORF106"	4
"1837"	"C1ORF109"	3
"1838"	"C1ORF110"	5
"1839"	"C1ORF111"	5
"1840"	"C1ORF112"	4
"1841"	"C1ORF115"	3
"1842"	"C1ORF116"	4
"1843"	"C1ORF122"	3
"1844"	"C1ORF123"	1
"1845"	"C1ORF127"	1
"1846"	"C1ORF131"	4
"1847"	"C1ORF133"	3
"1848"	"C1ORF140"	4
"1849"	"C1ORF141"	2
"1850"	"C1ORF144"	1
"1851"	"C1ORF146"	1
"1852"	"C1ORF150"	6
"1853"	"C1ORF158"	1
"1854"	"C1ORF159"	2
"1855"	"C1ORF162"	4
"1856"	"C1ORF168"	2
"1857"	"C1ORF170"	2
"1858"	"C1ORF173"	2
"1859"	"C1ORF174"	1
"1860"	"C1ORF177"	1
"1861"	"C1ORF180"	1
"1862"	"C1ORF185"	1
"1863"	"C1ORF186"	4
"1864"	"C1ORF189"	5
"1865"	"C1ORF192"	5
"1866"	"C1ORF194"	3
"1867"	"C1ORF198"	4
"1868"	"C1ORF200"	1
"1869"	"C1ORF204"	7
"1870"	"C1ORF21"	5
"1871"	"C1ORF210"	3
"1872"	"C1ORF216"	2
"1873"	"C1ORF220"	4
"1874"	"C1ORF226"	5
"1875"	"C1ORF227"	3
"1876"	"C1ORF228"	2
"1877"	"C1ORF229"	5
"1878"	"C1ORF233"	2
"1879"	"C1ORF27"	6
"1880"	"C1ORF35"	4
"1881"	"C1ORF43"	5
"1882"	"C1ORF50"	4
